ts_event,rtype,publisher_id,instrument_id,open,high,low,close,volume,symbol
2025-04-30 09:59:00-04:00,33,1,42003054,39879.0,39917.0,39869.0,39891.0,482,MYMM5
2025-04-30 10:00:00-04:00,33,1,42003054,39887.0,39973.0,39878.0,39967.0,1457,MYMM5
2025-04-30 10:01:00-04:00,33,1,42003054,39966.0,40004.0,39954.0,39997.0,924,MYMM5
2025-04-30 10:02:00-04:00,33,1,42003054,39994.0,40010.0,39946.0,39962.0,544,MYMM5
2025-04-30 10:03:00-04:00,33,1,42003054,39961.0,39989.0,39939.0,39950.0,573,MYMM5
2025-04-30 10:04:00-04:00,33,1,42003054,39954.0,39980.0,39950.0,39969.0,275,MYMM5
2025-04-30 10:05:00-04:00,33,1,42003054,39968.0,39985.0,39938.0,39975.0,458,MYMM5
2025-04-30 10:06:00-04:00,33,1,42003054,39972.0,40000.0,39966.0,39999.0,337,MYMM5
2025-04-30 10:07:00-04:00,33,1,42003054,39998.0,39998.0,39933.0,39948.0,395,MYMM5
2025-04-30 10:08:00-04:00,33,1,42003054,39944.0,39993.0,39936.0,39987.0,313,MYMM5
2025-04-30 10:09:00-04:00,33,1,42003054,39987.0,40031.0,39986.0,40010.0,810,MYMM5
2025-04-30 10:10:00-04:00,33,1,42003054,40009.0,40032.0,39984.0,40015.0,567,MYMM5
2025-04-30 10:11:00-04:00,33,1,42003054,40014.0,40032.0,40004.0,40026.0,295,MYMM5
2025-04-30 10:12:00-04:00,33,1,42003054,40026.0,40047.0,40026.0,40043.0,332,MYMM5
2025-04-30 10:13:00-04:00,33,1,42003054,40041.0,40071.0,40035.0,40067.0,728,MYMM5
2025-04-30 10:14:00-04:00,33,1,42003054,40067.0,40077.0,40061.0,40069.0,467,MYMM5
2025-04-30 10:15:00-04:00,33,1,42003054,40070.0,40081.0,40043.0,40075.0,616,MYMM5
2025-04-30 10:16:00-04:00,33,1,42003054,40073.0,40075.0,40037.0,40048.0,345,MYMM5
2025-04-30 10:17:00-04:00,33,1,42003054,40046.0,40053.0,40030.0,40040.0,423,MYMM5
2025-04-30 10:18:00-04:00,33,1,42003054,40039.0,40063.0,40037.0,40054.0,379,MYMM5
2025-04-30 10:19:00-04:00,33,1,42003054,40043.0,40099.0,40043.0,40092.0,610,MYMM5
2025-04-30 10:20:00-04:00,33,1,42003054,40085.0,40104.0,40076.0,40089.0,531,MYMM5
2025-04-30 10:21:00-04:00,33,1,42003054,40088.0,40101.0,40076.0,40092.0,299,MYMM5
2025-04-30 10:22:00-04:00,33,1,42003054,40090.0,40094.0,40079.0,40081.0,223,MYMM5
2025-04-30 10:23:00-04:00,33,1,42003054,40080.0,40142.0,40080.0,40130.0,587,MYMM5
2025-04-30 10:24:00-04:00,33,1,42003054,40131.0,40164.0,40129.0,40157.0,546,MYMM5
2025-04-30 10:25:00-04:00,33,1,42003054,40156.0,40161.0,40132.0,40156.0,394,MYMM5
2025-04-30 10:26:00-04:00,33,1,42003054,40154.0,40172.0,40145.0,40167.0,408,MYMM5
2025-04-30 10:27:00-04:00,33,1,42003054,40165.0,40171.0,40149.0,40168.0,364,MYMM5
2025-04-30 10:28:00-04:00,33,1,42003054,40167.0,40173.0,40152.0,40158.0,288,MYMM5
2025-04-30 10:29:00-04:00,33,1,42003054,40157.0,40193.0,40153.0,40185.0,486,MYMM5
2025-04-30 10:30:00-04:00,33,1,42003054,40183.0,40222.0,40173.0,40212.0,801,MYMM5
2025-05-01 09:25:00-04:00,33,1,42003054,40997.0,41005.0,40988.0,40998.0,210,MYMM5
2025-05-01 09:26:00-04:00,33,1,42003054,40995.0,40998.0,40987.0,40997.0,102,MYMM5
2025-05-01 09:27:00-04:00,33,1,42003054,40996.0,40997.0,40986.0,40996.0,107,MYMM5
2025-05-01 09:28:00-04:00,33,1,42003054,40995.0,41002.0,40976.0,40986.0,258,MYMM5
2025-05-01 09:29:00-04:00,33,1,42003054,40987.0,41002.0,40961.0,40978.0,376,MYMM5
2025-05-01 09:30:00-04:00,33,1,42003054,40980.0,41026.0,40950.0,40955.0,1345,MYMM5
2025-05-01 09:31:00-04:00,33,1,42003054,40954.0,40963.0,40888.0,40897.0,1365,MYMM5
2025-05-01 09:32:00-04:00,33,1,42003054,40898.0,40952.0,40883.0,40919.0,1197,MYMM5
2025-05-01 09:33:00-04:00,33,1,42003054,40924.0,40934.0,40881.0,40885.0,918,MYMM5
2025-05-01 09:34:00-04:00,33,1,42003054,40886.0,40928.0,40880.0,40912.0,672,MYMM5
2025-05-01 09:35:00-04:00,33,1,42003054,40914.0,40952.0,40901.0,40945.0,700,MYMM5
2025-05-01 09:36:00-04:00,33,1,42003054,40941.0,41015.0,40931.0,41012.0,960,MYMM5
2025-05-01 09:37:00-04:00,33,1,42003054,41012.0,41049.0,40999.0,41043.0,1018,MYMM5
2025-05-01 09:38:00-04:00,33,1,42003054,41042.0,41050.0,41013.0,41013.0,492,MYMM5
2025-05-01 09:39:00-04:00,33,1,42003054,41011.0,41011.0,40979.0,40994.0,500,MYMM5
2025-05-01 09:40:00-04:00,33,1,42003054,40993.0,41024.0,40984.0,40998.0,385,MYMM5
2025-05-01 09:41:00-04:00,33,1,42003054,40992.0,41000.0,40964.0,40988.0,568,MYMM5
2025-05-01 09:42:00-04:00,33,1,42003054,40990.0,40999.0,40966.0,40976.0,395,MYMM5
2025-05-01 09:43:00-04:00,33,1,42003054,40977.0,40983.0,40964.0,40975.0,427,MYMM5
2025-05-01 09:44:00-04:00,33,1,42003054,40978.0,40999.0,40962.0,40984.0,279,MYMM5
2025-05-01 09:45:00-04:00,33,1,42003054,40985.0,41009.0,40975.0,40976.0,377,MYMM5
2025-05-01 09:46:00-04:00,33,1,42003054,40976.0,41002.0,40973.0,40981.0,386,MYMM5
2025-05-01 09:47:00-04:00,33,1,42003054,40982.0,40996.0,40965.0,40988.0,286,MYMM5
2025-05-01 09:48:00-04:00,33,1,42003054,40988.0,41013.0,40988.0,41008.0,404,MYMM5
2025-05-01 09:49:00-04:00,33,1,42003054,41010.0,41022.0,40994.0,41006.0,386,MYMM5
2025-05-01 09:50:00-04:00,33,1,42003054,41007.0,41034.0,40989.0,41033.0,508,MYMM5
2025-05-01 09:51:00-04:00,33,1,42003054,41034.0,41057.0,41010.0,41054.0,834,MYMM5
2025-05-01 09:52:00-04:00,33,1,42003054,41056.0,41066.0,41037.0,41057.0,703,MYMM5
2025-05-01 09:53:00-04:00,33,1,42003054,41059.0,41073.0,41041.0,41043.0,458,MYMM5
2025-05-01 09:54:00-04:00,33,1,42003054,41046.0,41073.0,41046.0,41056.0,317,MYMM5
2025-05-01 09:55:00-04:00,33,1,42003054,41056.0,41058.0,40998.0,41030.0,578,MYMM5
2025-05-01 09:56:00-04:00,33,1,42003054,41030.0,41032.0,41004.0,41005.0,408,MYMM5
2025-05-01 09:57:00-04:00,33,1,42003054,41005.0,41011.0,40988.0,41006.0,354,MYMM5
2025-05-01 09:58:00-04:00,33,1,42003054,41007.0,41007.0,40959.0,40970.0,545,MYMM5
2025-05-01 09:59:00-04:00,33,1,42003054,40965.0,40979.0,40888.0,40914.0,432,MYMM5
2025-05-01 10:00:00-04:00,33,1,42003054,40947.0,41052.0,40922.0,40981.0,1054,MYMM5
2025-05-01 10:01:00-04:00,33,1,42003054,40982.0,41010.0,40936.0,40982.0,515,MYMM5
2025-05-01 10:02:00-04:00,33,1,42003054,40982.0,40997.0,40958.0,40994.0,496,MYMM5
2025-05-01 10:03:00-04:00,33,1,42003054,40995.0,41023.0,40994.0,41021.0,647,MYMM5
2025-05-01 10:04:00-04:00,33,1,42003054,41022.0,41036.0,41005.0,41026.0,487,MYMM5
2025-05-01 10:05:00-04:00,33,1,42003054,41025.0,41064.0,41022.0,41054.0,525,MYMM5
2025-05-01 10:06:00-04:00,33,1,42003054,41053.0,41077.0,41040.0,41043.0,618,MYMM5
2025-05-01 10:07:00-04:00,33,1,42003054,41042.0,41071.0,41034.0,41042.0,377,MYMM5
2025-05-01 10:08:00-04:00,33,1,42003054,41042.0,41042.0,41000.0,41037.0,491,MYMM5
2025-05-01 10:09:00-04:00,33,1,42003054,41034.0,41034.0,40999.0,41007.0,468,MYMM5
2025-05-01 10:10:00-04:00,33,1,42003054,41002.0,41014.0,40984.0,40987.0,515,MYMM5
2025-05-01 10:11:00-04:00,33,1,42003054,40989.0,41000.0,40979.0,40994.0,330,MYMM5
2025-05-01 10:12:00-04:00,33,1,42003054,40995.0,40997.0,40966.0,40985.0,328,MYMM5
2025-05-01 10:13:00-04:00,33,1,42003054,40989.0,41029.0,40985.0,41027.0,363,MYMM5
2025-05-01 10:14:00-04:00,33,1,42003054,41027.0,41045.0,41024.0,41030.0,351,MYMM5
2025-05-01 10:15:00-04:00,33,1,42003054,41032.0,41075.0,41032.0,41065.0,577,MYMM5
2025-05-01 10:16:00-04:00,33,1,42003054,41066.0,41068.0,41033.0,41041.0,418,MYMM5
2025-05-01 10:17:00-04:00,33,1,42003054,41043.0,41075.0,41039.0,41074.0,245,MYMM5
2025-05-01 10:18:00-04:00,33,1,42003054,41074.0,41075.0,41045.0,41055.0,331,MYMM5
2025-05-01 10:19:00-04:00,33,1,42003054,41053.0,41058.0,41026.0,41031.0,304,MYMM5
2025-05-01 10:20:00-04:00,33,1,42003054,41033.0,41054.0,41029.0,41050.0,195,MYMM5
2025-05-01 10:21:00-04:00,33,1,42003054,41050.0,41070.0,41043.0,41064.0,227,MYMM5
2025-05-01 10:22:00-04:00,33,1,42003054,41066.0,41088.0,41064.0,41077.0,444,MYMM5
2025-05-01 10:23:00-04:00,33,1,42003054,41077.0,41107.0,41070.0,41101.0,568,MYMM5
2025-05-01 10:24:00-04:00,33,1,42003054,41102.0,41122.0,41098.0,41118.0,464,MYMM5
2025-05-01 10:25:00-04:00,33,1,42003054,41118.0,41124.0,41101.0,41101.0,238,MYMM5
2025-05-01 10:26:00-04:00,33,1,42003054,41104.0,41105.0,41092.0,41097.0,230,MYMM5
2025-05-01 10:27:00-04:00,33,1,42003054,41099.0,41115.0,41095.0,41115.0,205,MYMM5
2025-05-01 10:28:00-04:00,33,1,42003054,41116.0,41134.0,41103.0,41122.0,379,MYMM5
2025-05-01 10:29:00-04:00,33,1,42003054,41119.0,41125.0,41105.0,41111.0,95,MYMM5
2025-05-01 10:30:00-04:00,33,1,42003054,41111.0,41121.0,41080.0,41086.0,340,MYMM5
2025-05-02 09:25:00-04:00,33,1,42003054,41322.0,41324.0,41305.0,41305.0,137,MYMM5
2025-05-02 09:26:00-04:00,33,1,42003054,41308.0,41310.0,41293.0,41294.0,120,MYMM5
2025-05-02 09:27:00-04:00,33,1,42003054,41296.0,41302.0,41283.0,41285.0,241,MYMM5
2025-05-02 09:28:00-04:00,33,1,42003054,41287.0,41302.0,41278.0,41278.0,175,MYMM5
2025-05-02 09:29:00-04:00,33,1,42003054,41278.0,41295.0,41277.0,41282.0,159,MYMM5
2025-05-02 09:30:00-04:00,33,1,42003054,41285.0,41316.0,41263.0,41310.0,790,MYMM5
2025-05-02 09:31:00-04:00,33,1,42003054,41313.0,41369.0,41291.0,41344.0,929,MYMM5
2025-05-02 09:32:00-04:00,33,1,42003054,41342.0,41365.0,41328.0,41333.0,614,MYMM5
2025-05-02 09:33:00-04:00,33,1,42003054,41336.0,41358.0,41320.0,41344.0,406,MYMM5
2025-05-02 09:34:00-04:00,33,1,42003054,41344.0,41371.0,41335.0,41365.0,589,MYMM5
2025-05-02 09:35:00-04:00,33,1,42003054,41363.0,41369.0,41341.0,41363.0,398,MYMM5
2025-05-02 09:36:00-04:00,33,1,42003054,41364.0,41378.0,41316.0,41323.0,740,MYMM5
2025-05-02 09:37:00-04:00,33,1,42003054,41325.0,41343.0,41292.0,41296.0,621,MYMM5
2025-05-02 09:38:00-04:00,33,1,42003054,41298.0,41324.0,41284.0,41308.0,550,MYMM5
2025-05-02 09:39:00-04:00,33,1,42003054,41310.0,41349.0,41310.0,41340.0,550,MYMM5
2025-05-02 09:40:00-04:00,33,1,42003054,41340.0,41357.0,41315.0,41320.0,442,MYMM5
2025-05-02 09:41:00-04:00,33,1,42003054,41320.0,41324.0,41299.0,41318.0,410,MYMM5
2025-05-02 09:42:00-04:00,33,1,42003054,41319.0,41322.0,41266.0,41273.0,607,MYMM5
2025-05-02 09:43:00-04:00,33,1,42003054,41273.0,41320.0,41273.0,41316.0,440,MYMM5
2025-05-02 09:44:00-04:00,33,1,42003054,41315.0,41323.0,41289.0,41303.0,453,MYMM5
2025-05-02 09:45:00-04:00,33,1,42003054,41305.0,41331.0,41297.0,41307.0,331,MYMM5
2025-05-02 09:46:00-04:00,33,1,42003054,41310.0,41310.0,41272.0,41291.0,510,MYMM5
2025-05-02 09:47:00-04:00,33,1,42003054,41292.0,41294.0,41247.0,41256.0,928,MYMM5
2025-05-02 09:48:00-04:00,33,1,42003054,41254.0,41262.0,41233.0,41259.0,585,MYMM5
2025-05-02 09:49:00-04:00,33,1,42003054,41259.0,41263.0,41238.0,41239.0,355,MYMM5
2025-05-02 09:50:00-04:00,33,1,42003054,41237.0,41256.0,41234.0,41244.0,451,MYMM5
2025-05-02 09:51:00-04:00,33,1,42003054,41241.0,41248.0,41170.0,41182.0,1450,MYMM5
2025-05-02 09:52:00-04:00,33,1,42003054,41179.0,41190.0,41141.0,41172.0,803,MYMM5
2025-05-02 09:53:00-04:00,33,1,42003054,41171.0,41196.0,41157.0,41184.0,533,MYMM5
2025-05-02 09:54:00-04:00,33,1,42003054,41185.0,41211.0,41182.0,41203.0,389,MYMM5
2025-05-02 09:55:00-04:00,33,1,42003054,41205.0,41230.0,41203.0,41222.0,369,MYMM5
2025-05-02 09:56:00-04:00,33,1,42003054,41222.0,41233.0,41177.0,41181.0,491,MYMM5
2025-05-02 09:57:00-04:00,33,1,42003054,41180.0,41180.0,41160.0,41176.0,586,MYMM5
2025-05-02 09:58:00-04:00,33,1,42003054,41178.0,41197.0,41170.0,41187.0,317,MYMM5
2025-05-02 09:59:00-04:00,33,1,42003054,41187.0,41215.0,41176.0,41202.0,333,MYMM5
2025-05-02 10:00:00-04:00,33,1,42003054,41200.0,41220.0,41177.0,41177.0,628,MYMM5
2025-05-02 10:01:00-04:00,33,1,42003054,41179.0,41205.0,41171.0,41203.0,411,MYMM5
2025-05-02 10:02:00-04:00,33,1,42003054,41202.0,41240.0,41202.0,41231.0,676,MYMM5
2025-05-02 10:03:00-04:00,33,1,42003054,41231.0,41261.0,41226.0,41231.0,604,MYMM5
2025-05-02 10:04:00-04:00,33,1,42003054,41231.0,41241.0,41187.0,41196.0,559,MYMM5
2025-05-02 10:05:00-04:00,33,1,42003054,41197.0,41233.0,41197.0,41224.0,263,MYMM5
2025-05-02 10:06:00-04:00,33,1,42003054,41229.0,41240.0,41207.0,41227.0,241,MYMM5
2025-05-02 10:07:00-04:00,33,1,42003054,41226.0,41241.0,41221.0,41228.0,229,MYMM5
2025-05-02 10:08:00-04:00,33,1,42003054,41230.0,41234.0,41211.0,41234.0,246,MYMM5
2025-05-02 10:09:00-04:00,33,1,42003054,41235.0,41262.0,41233.0,41254.0,292,MYMM5
2025-05-02 10:10:00-04:00,33,1,42003054,41254.0,41283.0,41245.0,41274.0,649,MYMM5
2025-05-02 10:11:00-04:00,33,1,42003054,41274.0,41284.0,41243.0,41259.0,404,MYMM5
2025-05-02 10:12:00-04:00,33,1,42003054,41259.0,41263.0,41235.0,41254.0,399,MYMM5
2025-05-02 10:13:00-04:00,33,1,42003054,41254.0,41272.0,41248.0,41267.0,280,MYMM5
2025-05-02 10:14:00-04:00,33,1,42003054,41270.0,41292.0,41265.0,41289.0,256,MYMM5
2025-05-02 10:15:00-04:00,33,1,42003054,41288.0,41311.0,41288.0,41308.0,447,MYMM5
2025-05-02 10:16:00-04:00,33,1,42003054,41309.0,41332.0,41301.0,41329.0,626,MYMM5
2025-05-02 10:17:00-04:00,33,1,42003054,41329.0,41338.0,41322.0,41327.0,358,MYMM5
2025-05-02 10:18:00-04:00,33,1,42003054,41329.0,41331.0,41307.0,41320.0,202,MYMM5
2025-05-02 10:19:00-04:00,33,1,42003054,41319.0,41322.0,41293.0,41296.0,401,MYMM5
2025-05-02 10:20:00-04:00,33,1,42003054,41295.0,41296.0,41255.0,41276.0,636,MYMM5
2025-05-02 10:21:00-04:00,33,1,42003054,41277.0,41283.0,41258.0,41272.0,230,MYMM5
2025-05-02 10:22:00-04:00,33,1,42003054,41271.0,41296.0,41268.0,41284.0,224,MYMM5
2025-05-02 10:23:00-04:00,33,1,42003054,41286.0,41303.0,41274.0,41298.0,428,MYMM5
2025-05-02 10:24:00-04:00,33,1,42003054,41299.0,41314.0,41285.0,41311.0,243,MYMM5
2025-05-02 10:25:00-04:00,33,1,42003054,41311.0,41336.0,41305.0,41332.0,450,MYMM5
2025-05-02 10:26:00-04:00,33,1,42003054,41332.0,41356.0,41331.0,41347.0,471,MYMM5
2025-05-02 10:27:00-04:00,33,1,42003054,41346.0,41347.0,41331.0,41336.0,262,MYMM5
2025-05-02 10:28:00-04:00,33,1,42003054,41336.0,41365.0,41330.0,41363.0,422,MYMM5
2025-05-02 10:29:00-04:00,33,1,42003054,41363.0,41375.0,41363.0,41368.0,392,MYMM5
2025-05-02 10:30:00-04:00,33,1,42003054,41369.0,41369.0,41334.0,41334.0,369,MYMM5
2025-05-05 09:25:00-04:00,33,1,42003054,41174.0,41174.0,41163.0,41165.0,85,MYMM5
2025-05-05 09:26:00-04:00,33,1,42003054,41166.0,41172.0,41163.0,41163.0,41,MYMM5
2025-05-05 09:27:00-04:00,33,1,42003054,41166.0,41169.0,41164.0,41165.0,107,MYMM5
2025-05-05 09:28:00-04:00,33,1,42003054,41167.0,41201.0,41164.0,41200.0,260,MYMM5
2025-05-05 09:29:00-04:00,33,1,42003054,41203.0,41206.0,41180.0,41190.0,172,MYMM5
2025-05-05 09:30:00-04:00,33,1,42003054,41189.0,41214.0,41170.0,41172.0,998,MYMM5
2025-05-05 09:31:00-04:00,33,1,42003054,41170.0,41198.0,41148.0,41197.0,856,MYMM5
2025-05-05 09:32:00-04:00,33,1,42003054,41197.0,41229.0,41184.0,41220.0,756,MYMM5
2025-05-05 09:33:00-04:00,33,1,42003054,41220.0,41259.0,41206.0,41237.0,815,MYMM5
2025-05-05 09:34:00-04:00,33,1,42003054,41236.0,41267.0,41231.0,41256.0,539,MYMM5
2025-05-05 09:35:00-04:00,33,1,42003054,41256.0,41266.0,41232.0,41255.0,502,MYMM5
2025-05-05 09:36:00-04:00,33,1,42003054,41255.0,41256.0,41228.0,41230.0,399,MYMM5
2025-05-05 09:37:00-04:00,33,1,42003054,41231.0,41251.0,41225.0,41241.0,358,MYMM5
2025-05-05 09:38:00-04:00,33,1,42003054,41242.0,41260.0,41223.0,41241.0,359,MYMM5
2025-05-05 09:39:00-04:00,33,1,42003054,41238.0,41248.0,41225.0,41238.0,216,MYMM5
2025-05-05 09:40:00-04:00,33,1,42003054,41238.0,41250.0,41218.0,41223.0,372,MYMM5
2025-05-05 09:41:00-04:00,33,1,42003054,41222.0,41233.0,41207.0,41225.0,354,MYMM5
2025-05-05 09:42:00-04:00,33,1,42003054,41222.0,41250.0,41213.0,41249.0,327,MYMM5
2025-05-05 09:43:00-04:00,33,1,42003054,41248.0,41260.0,41242.0,41257.0,300,MYMM5
2025-05-05 09:44:00-04:00,33,1,42003054,41256.0,41278.0,41240.0,41254.0,486,MYMM5
2025-05-05 09:45:00-04:00,33,1,42003054,41245.0,41257.0,41210.0,41212.0,306,MYMM5
2025-05-05 09:46:00-04:00,33,1,42003054,41214.0,41217.0,41202.0,41205.0,436,MYMM5
2025-05-05 09:47:00-04:00,33,1,42003054,41205.0,41226.0,41205.0,41210.0,310,MYMM5
2025-05-05 09:48:00-04:00,33,1,42003054,41206.0,41235.0,41206.0,41217.0,258,MYMM5
2025-05-05 09:49:00-04:00,33,1,42003054,41215.0,41249.0,41206.0,41240.0,326,MYMM5
2025-05-05 09:50:00-04:00,33,1,42003054,41244.0,41246.0,41213.0,41232.0,296,MYMM5
2025-05-05 09:51:00-04:00,33,1,42003054,41230.0,41230.0,41196.0,41203.0,385,MYMM5
2025-05-05 09:52:00-04:00,33,1,42003054,41203.0,41203.0,41174.0,41201.0,713,MYMM5
2025-05-05 09:53:00-04:00,33,1,42003054,41198.0,41207.0,41189.0,41200.0,311,MYMM5
2025-05-05 09:54:00-04:00,33,1,42003054,41200.0,41228.0,41190.0,41228.0,391,MYMM5
2025-05-05 09:55:00-04:00,33,1,42003054,41228.0,41248.0,41218.0,41243.0,436,MYMM5
2025-05-05 09:56:00-04:00,33,1,42003054,41241.0,41267.0,41241.0,41266.0,430,MYMM5
2025-05-05 09:57:00-04:00,33,1,42003054,41267.0,41285.0,41254.0,41281.0,504,MYMM5
2025-05-05 09:58:00-04:00,33,1,42003054,41281.0,41289.0,41270.0,41271.0,287,MYMM5
2025-05-05 09:59:00-04:00,33,1,42003054,41274.0,41288.0,41268.0,41278.0,264,MYMM5
2025-05-05 10:00:00-04:00,33,1,42003054,41281.0,41338.0,41273.0,41316.0,1159,MYMM5
2025-05-05 10:01:00-04:00,33,1,42003054,41317.0,41366.0,41317.0,41356.0,998,MYMM5
2025-05-05 10:02:00-04:00,33,1,42003054,41354.0,41363.0,41328.0,41346.0,574,MYMM5
2025-05-05 10:03:00-04:00,33,1,42003054,41345.0,41350.0,41324.0,41335.0,245,MYMM5
2025-05-05 10:04:00-04:00,33,1,42003054,41333.0,41337.0,41307.0,41312.0,559,MYMM5
2025-05-05 10:05:00-04:00,33,1,42003054,41312.0,41317.0,41287.0,41314.0,488,MYMM5
2025-05-05 10:06:00-04:00,33,1,42003054,41314.0,41315.0,41277.0,41279.0,361,MYMM5
2025-05-05 10:07:00-04:00,33,1,42003054,41275.0,41327.0,41266.0,41323.0,587,MYMM5
2025-05-05 10:08:00-04:00,33,1,42003054,41322.0,41347.0,41322.0,41347.0,532,MYMM5
2025-05-05 10:09:00-04:00,33,1,42003054,41347.0,41357.0,41323.0,41336.0,514,MYMM5
2025-05-05 10:10:00-04:00,33,1,42003054,41333.0,41338.0,41310.0,41334.0,344,MYMM5
2025-05-05 10:11:00-04:00,33,1,42003054,41334.0,41360.0,41326.0,41360.0,460,MYMM5
2025-05-05 10:12:00-04:00,33,1,42003054,41359.0,41382.0,41347.0,41347.0,657,MYMM5
2025-05-05 10:13:00-04:00,33,1,42003054,41347.0,41350.0,41330.0,41330.0,388,MYMM5
2025-05-05 10:14:00-04:00,33,1,42003054,41329.0,41352.0,41315.0,41318.0,263,MYMM5
2025-05-05 10:15:00-04:00,33,1,42003054,41318.0,41351.0,41315.0,41344.0,294,MYMM5
2025-05-05 10:16:00-04:00,33,1,42003054,41344.0,41365.0,41336.0,41355.0,271,MYMM5
2025-05-05 10:17:00-04:00,33,1,42003054,41354.0,41366.0,41352.0,41355.0,227,MYMM5
2025-05-05 10:18:00-04:00,33,1,42003054,41362.0,41369.0,41352.0,41367.0,286,MYMM5
2025-05-05 10:19:00-04:00,33,1,42003054,41366.0,41370.0,41353.0,41355.0,177,MYMM5
2025-05-05 10:20:00-04:00,33,1,42003054,41358.0,41366.0,41335.0,41343.0,263,MYMM5
2025-05-05 10:21:00-04:00,33,1,42003054,41342.0,41362.0,41335.0,41359.0,302,MYMM5
2025-05-05 10:22:00-04:00,33,1,42003054,41361.0,41361.0,41322.0,41330.0,265,MYMM5
2025-05-05 10:23:00-04:00,33,1,42003054,41327.0,41341.0,41327.0,41333.0,137,MYMM5
2025-05-05 10:24:00-04:00,33,1,42003054,41337.0,41348.0,41331.0,41340.0,114,MYMM5
2025-05-05 10:25:00-04:00,33,1,42003054,41339.0,41358.0,41334.0,41352.0,216,MYMM5
2025-05-05 10:26:00-04:00,33,1,42003054,41354.0,41370.0,41344.0,41361.0,250,MYMM5
2025-05-05 10:27:00-04:00,33,1,42003054,41361.0,41371.0,41349.0,41352.0,187,MYMM5
2025-05-05 10:28:00-04:00,33,1,42003054,41351.0,41357.0,41337.0,41337.0,146,MYMM5
